setting,qs,seed,fam,svc_c,best_ood
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,123,classical_ext,1.0,0.949261238252064
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,123,classical_ext,10.0,0.9636276058294406
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,123,classical_ext,100.0,0.963448376292413
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,123,quantum,1.0,0.9592532849413584
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,42,classical_ext,0.01,0.7846277066460553
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,42,classical_ext,0.1,0.9153420483695712
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,42,classical_ext,1.0,0.949261238252064
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,42,classical_ext,10.0,0.9636276058294406
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,42,classical_ext,100.0,0.9640588769029136
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,42,quantum,1.0,0.9592532849413584
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,999,classical_ext,0.01,0.7846277066460553
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,999,classical_ext,0.1,0.9153420483695712
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,999,classical_ext,1.0,0.949261238252064
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,999,classical_ext,10.0,0.9636276058294406
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,999,classical_ext,100.0,0.9640588769029136
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,42,999,quantum,1.0,0.9592532849413584
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,123,classical_ext,0.01,0.796518466243237
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,123,classical_ext,0.1,0.9263254584355504
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,123,classical_ext,1.0,0.9481354527226088
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,123,classical_ext,10.0,0.963005903372876
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,123,classical_ext,100.0,0.9627314581443024
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,123,quantum,1.0,0.9578138477221044
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,42,classical_ext,0.01,0.796518466243237
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,42,classical_ext,0.1,0.9263254584355504
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,42,classical_ext,1.0,0.9481354527226088
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,42,classical_ext,10.0,0.9635155873687984
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,42,classical_ext,100.0,0.9632411421402248
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,42,quantum,1.0,0.9578138477221044
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,999,classical_ext,0.01,0.796518466243237
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,999,classical_ext,0.1,0.9263254584355504
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,999,classical_ext,1.0,0.9487459533331092
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,999,classical_ext,10.0,0.9624962193769532
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,999,classical_ext,100.0,0.9627314581443024
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,7,999,quantum,1.0,0.9578138477221044
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,123,classical_ext,0.01,0.7941723404360826
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,123,classical_ext,0.1,0.9364744444830134
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,123,classical_ext,1.0,0.9680215115615964
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,123,classical_ext,10.0,0.9727002018258546
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,123,classical_ext,100.0,0.9750035951779984
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,123,quantum,1.0,0.9715125533697976
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,42,classical_ext,0.01,0.7941723404360826
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,42,classical_ext,0.1,0.935952523814955
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,42,classical_ext,1.0,0.9680215115615964
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,42,classical_ext,10.0,0.9727002018258546
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,42,classical_ext,100.0,0.9750035951779984
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,42,quantum,1.0,0.9715125533697976
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,999,classical_ext,0.01,0.7941723404360826
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,999,classical_ext,0.1,0.9365463480429834
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,999,classical_ext,1.0,0.9680215115615964
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,999,classical_ext,10.0,0.9727002018258546
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,999,classical_ext,100.0,0.9750035951779984
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,999,999,quantum,1.0,0.9715125533697976
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,classical_ext,0.01,0.7866746698679472
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,classical_ext,0.1,0.918967587034814
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,classical_ext,1.0,0.9443777511004402
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,classical_ext,10.0,0.9617847138855542
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,classical_ext,100.0,0.9617847138855542
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,123,quantum,1.0,0.9621848739495796
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,classical_ext,0.01,0.7866746698679472
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,classical_ext,0.1,0.918967587034814
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,classical_ext,1.0,0.9443777511004402
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,classical_ext,10.0,0.9617847138855542
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,classical_ext,100.0,0.9617847138855542
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,42,quantum,1.0,0.9621848739495796
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,classical_ext,0.01,0.7866746698679472
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,classical_ext,0.1,0.918967587034814
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,classical_ext,1.0,0.9443777511004402
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,classical_ext,10.0,0.9617847138855542
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,classical_ext,100.0,0.9617847138855542
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,123,999,quantum,1.0,0.9621848739495796
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,123,classical_ext,0.01,0.7876736444529799
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,123,classical_ext,0.1,0.8833301325139236
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,123,classical_ext,1.0,0.926397157672364
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,123,classical_ext,10.0,0.9618942449267012
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,123,classical_ext,100.0,0.9556686511747008
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,123,quantum,1.0,0.9577651878880994
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,42,classical_ext,0.01,0.7876736444529799
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,42,classical_ext,0.1,0.8833301325139236
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,42,classical_ext,1.0,0.926397157672364
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,42,classical_ext,10.0,0.9618942449267012
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,42,classical_ext,100.0,0.9556686511747008
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,42,quantum,1.0,0.9577651878880994
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,999,classical_ext,0.01,0.7876736444529799
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,999,classical_ext,0.1,0.8833301325139236
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,999,classical_ext,1.0,0.926397157672364
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,999,classical_ext,10.0,0.9618942449267012
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,999,classical_ext,100.0,0.9556686511747008
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,2024,999,quantum,1.0,0.9577651878880994
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,123,classical_ext,0.01,0.7876096280647846
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,123,classical_ext,0.1,0.7994206516868319
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,123,classical_ext,1.0,0.9460821970424428
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,123,classical_ext,10.0,0.9700243262275142
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,123,classical_ext,100.0,0.9597977082133028
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,123,quantum,1.0,0.9638627488637092
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,42,classical_ext,0.01,0.7876096280647846
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,42,classical_ext,0.1,0.7994206516868319
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,42,classical_ext,1.0,0.9460821970424428
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,42,classical_ext,10.0,0.9700243262275142
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,42,classical_ext,100.0,0.9597977082133028
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,42,quantum,1.0,0.9638627488637092
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,classical_ext,0.01,0.7876096280647846
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,classical_ext,0.1,0.7994206516868319
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,classical_ext,1.0,0.9460821970424428
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,classical_ext,10.0,0.9700243262275142
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,classical_ext,100.0,0.9597977082133028
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,42,999,quantum,1.0,0.9638627488637092
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,123,classical_ext,0.01,0.7968478889531521
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,123,classical_ext,0.1,0.8395829316881949
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,123,classical_ext,1.0,0.9326682089839984
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,123,classical_ext,10.0,0.957875457875458
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,123,classical_ext,100.0,0.9649604781183728
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,123,quantum,1.0,0.9604299209562368
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,42,classical_ext,0.01,0.7968478889531521
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,42,classical_ext,0.1,0.8395829316881949
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,42,classical_ext,1.0,0.9326682089839984
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,42,classical_ext,10.0,0.957875457875458
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,42,classical_ext,100.0,0.9649604781183728
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,42,quantum,1.0,0.9604299209562368
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,999,classical_ext,0.01,0.7968478889531521
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,999,classical_ext,0.1,0.8395829316881949
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,999,classical_ext,1.0,0.9326682089839984
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,999,classical_ext,10.0,0.957875457875458
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,999,classical_ext,100.0,0.9649604781183728
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,7,999,quantum,1.0,0.9604299209562368
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,classical_ext,0.01,0.811472247673241
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,classical_ext,0.1,0.9175226246162254
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,classical_ext,1.0,0.944013116651396
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,classical_ext,10.0,0.9598141807718892
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,classical_ext,100.0,0.9635594991239492
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,123,quantum,1.0,0.9598141807718892
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,classical_ext,0.01,0.811472247673241
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,classical_ext,0.1,0.9175226246162254
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,classical_ext,1.0,0.944013116651396
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,classical_ext,10.0,0.9598141807718892
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,classical_ext,100.0,0.9635594991239492
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,42,quantum,1.0,0.9598141807718892
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,classical_ext,0.01,0.811472247673241
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,classical_ext,0.1,0.9175226246162254
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,classical_ext,1.0,0.944013116651396
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,classical_ext,10.0,0.9598141807718892
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,classical_ext,100.0,0.9635594991239492
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,999,999,quantum,1.0,0.9598141807718892
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,123,classical_ext,0.01,0.7969256349100653
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,123,classical_ext,0.1,0.918699629930062
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,123,classical_ext,1.0,0.9569354819182296
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,123,classical_ext,10.0,0.9632997162931664
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,123,classical_ext,100.0,0.963868744223963
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,123,quantum,1.0,0.9666452776735232
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,42,classical_ext,0.01,0.7969256349100653
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,42,classical_ext,0.1,0.918699629930062
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,42,classical_ext,1.0,0.9569354819182296
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,42,classical_ext,10.0,0.9632997162931664
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,42,classical_ext,100.0,0.963868744223963
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,42,quantum,1.0,0.9666452776735232
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,999,classical_ext,0.01,0.7969256349100653
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,999,classical_ext,0.1,0.918699629930062
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,999,classical_ext,1.0,0.9569354819182296
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,999,classical_ext,10.0,0.9632997162931664
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,999,classical_ext,100.0,0.963868744223963
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,123,999,quantum,1.0,0.9666452776735232
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,classical_ext,0.01,0.8118560338743825
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,classical_ext,0.1,0.9041637261820747
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,classical_ext,1.0,0.9677386833350136
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,classical_ext,10.0,0.9737876802096984
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,classical_ext,100.0,0.968293174715193
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,quantum,1.0,0.9726887791107974
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,classical_ext,0.01,0.8118560338743825
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,classical_ext,0.1,0.9041637261820747
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,classical_ext,1.0,0.9677386833350136
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,classical_ext,10.0,0.9737876802096984
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,classical_ext,100.0,0.968293174715193
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,quantum,1.0,0.9726887791107974
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,classical_ext,0.01,0.8118560338743825
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,classical_ext,0.1,0.9041637261820747
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,classical_ext,1.0,0.9677386833350136
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,classical_ext,10.0,0.9737876802096984
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,classical_ext,100.0,0.968293174715193
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,quantum,1.0,0.9726887791107974
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,42,123,classical_ext,0.01,0.804540840168227
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,42,123,classical_ext,0.1,0.8930453278331909
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,42,123,classical_ext,1.0,0.9438477900062844
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,42,123,classical_ext,10.0,0.9539188514155884
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,42,123,classical_ext,100.0,0.9565171852591888
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,42,123,quantum,1.0,0.9535804637522358
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,42,42,classical_ext,0.01,0.804540840168227
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,42,42,classical_ext,0.1,0.8930453278331909
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,42,42,classical_ext,1.0,0.9438477900062844
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,42,42,classical_ext,10.0,0.9539188514155884
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,42,42,classical_ext,100.0,0.9565171852591888
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,42,42,quantum,1.0,0.9535804637522358
